Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,2000163287,Sebas Wade,D/WB (L),Torino,ENG,190 cm,81 kg,19,£10K - £30K,£375 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,3,4,3,4,8,1,9,7,1,8,7,1,8,7,10,8,8,7,5,14,9,5,4,7,8,8,6,8,11,10,3,17,13,10,7,8,1,1,2,4,2,2,2,2,1,1,3
- - -,Loa,2000128470,Alessandro Campanile,ST (C),Udinese,ITA,184 cm,70 kg,17,£7K - £22K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,4,4,13,13,13,4,6,5,1,4,5,6,1,11,11,6,2,9,3,7,13,15,8,10,2,4,4,5,13,11,3,8,9,13,7,3,2,1,1,1,3,1,2,3,1,1,3
- - -,Yth,2000104033,Francesco Tedeschi,ST (C),Udinese,ITA,172 cm,59 kg,16,£10K - £30K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,1,2,12,8,12,3,11,2,1,2,4,1,1,9,8,9,4,10,3,8,15,11,8,10,3,3,2,4,11,9,3,7,12,10,6,2,1,3,3,1,2,3,3,3,1,1,1
- - -,Loa,2000024687,Lorenzo Malagrida,M/AM (RL),Sampdoria,ITA,174 cm,69 kg,18,£18K - £50K,£220 p/w,Right,Weak,Very Strong,Fairly Ambitious,Media-friendly,7,11,9,7,10,9,6,6,3,4,10,9,7,8,7,10,10,8,8,9,10,11,7,11,5,10,9,8,11,10,8,4,10,11,9,7,3,1,3,2,3,3,1,4,4,1,1
- - -,Loa,2000075610,Daniele Dell'Acqua,"DM, M (C)",Brianza,ITA,174 cm,64 kg,17,£30K - £90K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,6,5,8,7,12,6,7,15,7,7,13,4,10,15,15,9,8,9,8,8,7,5,2,8,5,9,8,12,10,13,6,5,15,10,7,6,3,1,2,1,1,3,3,2,1,3,1
- - -,Yth,2000213961,Davide Di Marzo,GK,Parthenope,ITA,185 cm,65 kg,15,£45K - £140K,£220 p/w,Right Only,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",3,2,3,3,4,7,1,1,3,1,9,3,1,2,6,5,14,1,6,10,5,2,6,1,10,6,5,5,11,7,6,11,13,11,1,4,9,11,9,8,10,8,6,7,13,7,7
- - -,Yth,2000075632,Christian Negrini,D/WB (L),Cremonese,ITA,183 cm,70 kg,17,£20K - £65K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,6,4,5,9,1,7,5,6,7,8,4,11,8,11,5,8,7,11,12,7,5,9,6,6,7,7,5,14,11,7,10,12,13,6,5,2,1,1,2,3,1,1,1,3,2,1
- - -,Yth,2000216205,Pietro Caragnulo,AM (RL),Milan,ITA,175 cm,65 kg,17,£30K - £90K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,9,12,6,12,4,4,6,4,2,7,4,4,12,5,3,5,6,5,10,13,14,8,10,4,5,6,6,12,12,5,4,8,12,6,3,4,3,3,2,4,2,4,1,2,3,2
- - -,Loa,2000222222,Noah Mutanda,"DM, M (C)",Parthenope,GER,183 cm,70 kg,17,£18K - £55K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,6,3,6,10,6,7,8,6,7,7,5,10,8,5,11,7,8,8,11,9,5,11,7,4,7,10,12,11,14,7,12,11,14,9,5,3,3,1,1,2,2,4,4,2,2,2
- - -,Yth,2000192458,Borna Knezovic,"AM (C), ST (C)",Sassuolo,CRO,182 cm,66 kg,16,£20K - £60K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,5,5,11,11,12,5,7,7,1,3,6,4,2,12,8,7,4,8,4,8,15,12,2,9,6,6,10,7,13,8,6,7,16,11,12,5,3,1,3,2,2,2,2,2,3,2,1
- - -,Loa,2000106353,Andrea Agostini,D/WB (R),Brianza,ITA,178 cm,68 kg,17,£35K - £110K,£220 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,3,6,7,2,12,1,7,7,7,9,9,3,12,7,14,7,8,5,8,13,14,5,4,7,5,8,9,9,12,10,3,11,13,9,11,6,3,3,3,2,3,2,2,2,2,1,2
- - -,,2000198123,Brian Silva,D (C),AS Roma,FRA,189 cm,81 kg,19,£18K - £50K,£425 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,4,1,1,5,5,1,13,5,1,13,6,1,11,1,8,9,8,6,13,13,15,5,2,5,9,5,1,6,7,11,6,8,11,7,3,7,4,1,4,2,3,2,2,3,2,3,2
- - -,Yth,2000198993,Samuel Lukisa,ST (C),Sampdoria,BEL,175 cm,62 kg,16,£16K - £50K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,4,2,11,12,8,4,12,5,1,3,5,9,1,8,5,9,4,11,3,9,9,9,1,9,5,4,1,5,12,12,5,2,11,12,6,4,2,4,2,1,3,1,2,2,2,2,4
- - -,Loa,2000199243,Pietro Salvi,"D (C), DM",Bologna,ITA,187 cm,74 kg,17,£14K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,5,5,3,8,5,7,7,1,8,10,1,13,7,8,8,7,2,8,13,12,5,1,4,8,6,5,11,13,12,6,12,15,11,12,6,1,1,2,2,1,3,1,2,1,1,3
- - -,Yth,2000200272,Filippo Canato,"AM (C), ST (C)",Brianza,ITA,193 cm,80 kg,18,£9K - £28K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,5,6,13,12,1,12,6,2,1,10,3,6,11,8,6,4,6,6,13,5,11,9,7,4,6,8,7,12,7,6,11,14,9,8,6,2,3,1,3,1,1,1,1,1,1,1
- - -,Yth,2000099648,Nicolò Lolli,M (C),Sassuolo,ITA,184 cm,71 kg,17,£16K - £50K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,4,2,5,12,5,6,10,2,8,9,6,9,7,13,7,7,7,5,6,3,7,4,7,6,7,9,10,14,11,7,9,14,12,12,6,3,2,1,2,1,1,2,3,2,2,1
- - -,Yth,2000200962,Andrea Oliviero,ST (C),Bologna,ITA,177 cm,63 kg,16,£12K - £35K,£220 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,4,11,13,11,3,7,4,1,3,11,7,5,9,6,6,7,9,2,9,13,12,5,8,5,5,6,5,13,8,13,6,5,10,5,2,2,1,1,2,3,1,2,1,1,3,3
- - -,Yth,2000200963,Nicolò De Stefano,ST (C),Bologna,ITA,181 cm,63 kg,16,£12K - £40K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,5,12,12,12,4,6,5,1,2,7,9,1,11,5,3,5,12,1,12,8,12,1,11,2,5,2,10,12,12,3,5,13,12,11,2,2,1,1,3,4,3,2,3,1,3,1
- - -,Yth,2000200974,Gianluca Gattor,M (C),Bologna,ITA,178 cm,59 kg,15,£65K - £200K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,1,4,9,13,5,2,8,1,7,12,1,13,13,15,5,1,3,4,12,5,5,9,7,4,7,11,12,11,7,3,4,14,10,10,2,2,1,1,2,1,2,1,1,1,1,2
- - -,Yth,2000200976,Luca Lai,M (C),Bologna,ITA,181 cm,66 kg,16,£22K - £65K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,5,5,5,14,6,6,11,2,8,14,1,10,11,15,7,4,4,4,10,12,5,9,12,5,13,8,13,9,9,7,8,15,10,9,6,3,2,2,2,3,2,3,3,3,1,2
- - -,Yth,2000200977,Riccardo Gian,"DM, M (C)",Bologna,ITA,181 cm,68 kg,16,£12K - £35K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,4,7,7,15,7,7,5,4,6,9,3,9,11,13,5,8,9,6,8,10,6,12,8,8,8,9,9,8,10,15,12,7,10,5,4,2,3,4,2,3,3,3,1,1,1,2
- - -,Yth,2000200980,Youssef Mahrani,"AM (C), ST (C)",Bologna,MAR,177 cm,58 kg,16,£20K - £60K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,8,7,10,16,8,8,9,8,4,8,8,9,4,12,11,6,8,8,5,12,9,9,12,12,6,12,10,10,6,9,16,6,12,10,7,7,1,2,2,3,2,1,4,1,3,2,3
- - -,Yth,2000201398,Stefano Celentano,D (C),Parthenope,ITA,181 cm,71 kg,17,£12K - £40K,£130 p/w,Right,Reasonable,Very Strong,Determined,Media-friendly,1,1,1,1,4,1,9,1,1,12,5,1,10,4,8,6,7,4,8,12,18,5,2,1,12,4,3,5,10,10,5,9,10,8,9,6,3,3,2,3,2,2,2,1,1,2,1
- - -,Yth,43617065,Niccolò Bianchi,"DM, M (C)",Sampdoria,ITA,184 cm,73 kg,18,£20K - £60K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,4,5,6,12,5,5,9,2,5,13,3,11,7,6,8,7,7,7,13,4,5,9,7,11,6,10,11,9,10,6,8,14,10,6,5,1,3,3,2,2,3,1,3,3,2,2
- - -,Yth,2000205871,Matteo Dutu,D (C),Lazio,ITA,183 cm,69 kg,16,£20K - £60K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,1,1,1,4,3,1,13,1,1,13,5,3,9,4,9,5,7,5,8,5,16,5,11,1,11,4,1,5,13,12,5,13,10,12,10,6,2,1,4,2,1,1,1,3,1,1,2
- - -,Yth,2000023991,Edoardo Mecchia,GK,Udinese,ITA,190 cm,79 kg,18,£20K - £60K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,1,1,3,1,5,1,2,1,2,5,3,3,2,10,4,9,3,9,12,13,3,11,3,6,5,4,4,11,9,5,14,8,10,1,4,12,10,7,7,12,7,4,12,6,5,5
- - -,Loa,2000205596,Siren Diao,ST (C),Verona,ESP,184 cm,72 kg,17,£10K - £30K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,5,4,13,8,13,5,6,6,1,1,6,6,3,12,9,9,5,9,6,4,3,15,8,13,5,5,6,6,13,10,6,11,13,13,3,7,3,2,1,1,1,1,2,2,1,2,2
- - -,Loa,2000022294,Andrea Bartoccioni,GK,Milan,ITA,196 cm,83 kg,18,£28K - £85K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,3,3,2,1,4,1,3,3,1,9,3,1,2,15,9,8,4,6,9,10,1,1,1,11,7,6,6,10,10,4,17,12,12,3,7,11,11,5,5,14,10,9,15,14,13,8
- - -,Yth,2000205838,Luca Sardella,D/WB (L),Cremonese,ITA,177 cm,62 kg,16,£20K - £60K,£220 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,2,2,5,5,5,1,6,3,5,7,7,3,13,7,5,4,7,6,4,12,15,6,1,5,6,6,5,5,13,13,6,11,14,10,7,4,3,3,3,1,4,3,3,1,3,4,3
- - -,Yth,2000024656,Joseph Mustapha Abdalla,D (RC),Udinese,ITA,180 cm,70 kg,18,£12K - £40K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,3,4,3,1,7,1,10,5,4,11,4,1,13,2,8,8,8,6,7,13,17,5,5,5,7,5,3,6,13,10,6,6,13,12,10,6,3,3,1,2,3,4,3,1,1,3,1
- - -,Yth,2000205867,Massimo Bigotti,ST (C),Lazio,ITA,177 cm,58 kg,15,£20K - £60K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,4,13,13,7,4,13,5,1,3,5,3,2,7,6,8,2,9,5,7,4,13,6,3,3,4,4,5,13,11,3,8,14,13,6,3,1,2,2,1,3,2,2,1,1,2,3
- - -,Yth,2000205874,Leonardo Martinelli,GK,Lazio,ITA,184 cm,70 kg,17,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,3,3,1,1,2,6,1,3,1,2,11,1,2,2,6,7,11,5,7,12,8,3,8,2,6,5,4,4,11,8,5,10,12,11,1,3,12,8,3,8,13,8,5,8,12,8,6
- - -,Yth,2000205876,Davide Renzetti,GK,Lazio,ITA,183 cm,68 kg,16,£14K - £40K,£220 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,1,2,2,3,2,3,1,1,3,3,9,3,3,3,13,4,9,5,7,13,10,3,1,3,3,5,4,4,9,7,5,9,11,7,1,3,11,8,9,5,13,13,7,9,12,8,3
- - -,Yth,2000205829,Jean Castegnaro,D/WB (L),Inter,ITA,171 cm,60 kg,16,£20K - £65K,£220 p/w,Left Only,Very Strong,Very Weak,Fairly Determined,Media-friendly,5,8,7,1,10,2,7,4,7,8,9,5,10,9,10,6,8,5,10,10,17,10,10,5,8,8,8,8,11,13,8,4,13,13,7,6,4,2,2,2,3,3,4,2,3,2,1
- - -,Yth,2000208428,Federico D'Emilio,ST (C),Udinese,ITA,175 cm,68 kg,17,£9K - £28K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,3,13,13,12,5,13,2,4,2,3,8,3,8,7,4,3,9,4,11,14,12,1,12,5,5,4,6,10,12,6,8,5,12,3,6,4,3,2,1,1,2,3,1,3,3,2
- - -,Loa,2000128983,Alieu Eybi Njie,AM (RL),Torino,SWE,181 cm,68 kg,17,£70K - £210K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,7,12,10,10,10,7,5,8,2,7,15,7,7,10,6,8,5,8,8,9,12,11,5,11,4,8,8,9,14,11,8,11,15,10,8,4,2,1,1,4,3,1,2,3,1,1,2
- - -,Loa,2000021844,Daniele Quaresima,D (LC),Lazio,ITA,185 cm,75 kg,18,£14K - £45K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,3,6,7,3,10,5,15,8,8,9,7,4,7,5,9,6,9,7,9,9,5,5,9,6,8,9,6,9,11,11,9,15,15,11,9,8,2,2,2,1,2,3,3,2,1,4,3
- - -,Loa,2000021850,Davide Serafini,"M/AM (R), ST (C)",Salernitana,ITA,177 cm,66 kg,18,£16K - £50K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,8,11,11,10,10,6,8,7,6,5,10,6,7,9,8,7,7,9,4,12,1,8,2,7,4,7,6,8,13,11,3,7,16,12,11,5,1,2,2,3,3,1,2,2,1,2,2
- - -,Yth,2000099642,Lorenzo Carnevali,D (LC),Bologna,ITA,188 cm,76 kg,17,£16K - £50K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,5,4,6,1,8,1,13,6,1,11,8,1,15,3,15,7,9,8,11,14,11,5,3,3,8,6,1,8,3,8,7,16,12,7,9,6,2,1,2,1,3,2,1,2,1,3,3
- - -,Loa,2000143641,Lucio Ceci,"M (L), AM (LC), ST (C)",Parthenope,ITA,175 cm,63 kg,17,£24K - £70K,£220 p/w,Left,Very Strong,Reasonable,Balanced,"Outspoken, Media-friendly",6,7,8,10,9,6,7,3,6,6,12,4,2,11,15,8,8,10,7,9,7,11,6,6,5,7,5,12,13,13,13,7,14,13,7,3,1,1,2,3,2,3,2,3,2,2,1
- - -,Loa,2000021838,Giovanni Morsa,D (C),Lazio,ITA,185 cm,75 kg,18,£18K - £55K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,6,4,1,2,7,3,13,4,1,14,7,1,14,4,6,5,7,7,8,14,9,5,7,4,9,6,5,7,8,10,7,13,10,9,6,5,2,1,3,3,1,2,4,3,2,1,3
- - -,Loa,2000097999,Kevin Maussi Martins,ST (C),Inter,ITA,175 cm,65 kg,17,£40K - £120K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,5,9,12,11,5,13,3,1,1,3,2,3,12,6,9,7,9,5,11,8,12,10,12,3,5,7,7,13,8,6,8,14,12,6,5,2,1,1,2,3,1,1,2,4,3,2
- - -,,47102498,Gvidas Gineitis,"DM, M (C)",Torino,LTU,187 cm,61 kg,18,£16K - £45K,£350 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,7,8,7,7,6,11,9,10,8,11,7,9,9,13,10,11,13,8,9,12,10,10,11,10,11,9,10,11,9,11,13,10,11,10,10,1,2,2,3,1,4,3,1,2,2,2
- - -,Loa,2000145716,Riccardo Marchesini,D (RC),Verona,ITA,185 cm,76 kg,17,£7K - £22K,£220 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,2,1,4,4,6,2,13,3,2,12,4,1,8,3,8,6,7,3,5,13,15,5,4,3,13,4,3,5,11,7,5,9,7,7,3,6,1,2,1,2,4,1,1,3,3,2,2
- - -,Loa,2000145720,Davide Squarzoni,M (LC),Verona,ITA,182 cm,68 kg,17,£8K - £24K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,3,5,5,4,12,3,3,5,1,5,9,3,5,9,8,5,4,5,1,11,12,5,10,4,4,5,7,10,12,12,4,12,16,12,5,4,3,4,2,1,3,1,1,3,3,3,3
- - -,Loa,2000146907,Lorenzo Perin,M (C),Brianza,ITA,184 cm,72 kg,17,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,5,5,2,6,14,5,4,9,2,9,14,2,9,11,7,4,1,4,3,11,9,5,11,6,7,7,7,10,13,10,5,8,11,10,5,5,2,1,1,2,1,2,2,2,3,3,3
- - -,Loa,2000098802,Daniel Theiner,GK,Sassuolo,ITA,182 cm,74 kg,18,£24K - £70K,£220 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,3,1,2,3,1,6,1,1,2,3,8,2,2,4,11,8,9,7,13,14,12,1,7,3,12,7,6,5,4,12,3,10,11,3,1,4,14,10,5,11,7,11,9,9,13,8,8
- - -,Loa,2000099623,Pietro Candelari,M/AM (C),Spezia,ITA,162 cm,55 kg,17,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,2,5,6,11,4,1,8,1,2,11,1,6,12,8,5,6,8,1,6,9,12,10,3,6,6,5,11,13,13,5,1,12,12,6,1,1,1,3,1,3,3,2,2,2,2,1
- - -,Loa,2000124396,Andrea Prete,D/WB/M (R),Torino,ITA,183 cm,71 kg,17,£9K - £28K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,5,7,7,6,8,6,6,3,6,8,8,4,10,8,5,8,7,7,5,6,16,5,11,7,5,7,8,8,11,9,7,8,14,9,12,5,2,2,3,3,1,2,3,3,1,2,3
- - -,Loa,2000104792,Baltasar Dellernia,M (C),Fiorentina,ISL,161 cm,55 kg,17,£7K - £22K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,2,6,2,14,5,5,9,4,4,14,1,6,11,8,5,1,5,4,11,9,5,2,4,8,7,11,12,12,10,6,4,15,11,10,1,2,3,3,3,3,2,1,2,2,1,2
- - -,Loa,2000104809,William Alejandro Padilla Mendoza,ST (C),Fiorentina,ECU,183 cm,71 kg,17,£9K - £28K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,5,13,13,12,4,12,5,2,4,5,4,1,13,8,7,1,5,4,4,12,13,10,8,3,4,1,5,12,9,1,10,15,10,5,6,3,2,1,3,3,2,2,2,1,2,1
- - -,Loa,2000124383,Vittorio Ferreri,M (C),Torino,ITA,171 cm,61 kg,17,£8K - £26K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,4,1,5,13,4,3,9,1,8,7,1,9,10,9,3,6,4,5,13,12,7,10,5,4,6,13,10,7,10,5,4,10,11,5,3,1,3,1,1,2,1,3,1,3,3,2
- - -,Yth,2000124384,Matteo Brezzo,GK,Torino,ITA,182 cm,65 kg,16,£14K - £40K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,3,2,1,1,1,3,1,1,3,1,5,3,2,2,9,4,9,3,11,11,16,2,1,2,5,4,3,3,11,12,4,9,14,11,2,3,12,6,8,5,12,11,8,11,10,6,5
- - -,Loa,2000124385,Giovanni La Rosa,D/WB/M (L),Torino,ITA,180 cm,66 kg,17,£9K - £26K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,4,6,8,2,5,6,4,5,6,4,8,4,8,10,15,5,5,6,6,10,13,5,3,3,4,7,5,8,14,13,4,12,15,14,13,5,2,4,3,3,3,3,4,3,1,4,1
- - -,Yth,2000145152,Emmanuel Soncin,D/WB (R),Torino,ITA,178 cm,64 kg,16,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,3,6,5,4,6,3,6,5,5,6,7,4,10,7,14,5,4,7,10,7,6,5,8,3,7,6,4,7,13,11,3,9,9,12,11,4,2,2,1,2,3,4,1,1,1,1,3
- - -,Loa,2000124398,Giuseppe La Vecchia,AM (RC),Brianza,ITA,165 cm,55 kg,17,£16K - £45K,£220 p/w,Left,Very Strong,Weak,Balanced,Level-headed,4,7,13,4,7,4,3,6,4,3,12,1,5,9,10,5,6,5,5,8,5,9,10,6,4,5,8,6,13,11,5,3,16,12,9,1,3,2,2,1,3,3,3,3,1,1,3
- - -,Loa,2000125333,Nicolò Marchetti,GK,Verona,ITA,189 cm,76 kg,17,£9K - £26K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,3,2,2,1,3,1,2,3,3,4,2,3,4,5,6,8,3,9,12,14,3,3,3,8,5,4,4,9,12,5,15,7,11,3,5,9,5,10,5,13,11,6,9,8,11,8
- - -,Yth,2000128572,Matteo Gaggini,GK,Empoli,ITA,181 cm,67 kg,16,£10K - £30K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,2,3,2,1,7,1,1,3,3,11,3,3,1,11,4,14,4,9,7,15,2,9,1,4,5,4,4,9,9,5,7,14,5,2,5,6,3,10,5,12,6,6,5,13,15,10
- - -,Yth,2000024979,Mattia Malivindi,GK,Brianza,ITA,191 cm,76 kg,17,£9K - £28K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,2,1,1,1,2,1,2,3,2,8,1,2,1,11,8,10,4,9,12,7,1,3,1,6,5,4,4,10,5,4,11,14,6,1,4,12,7,4,5,13,8,10,12,13,12,8
- - -,Yth,2000024978,Ivan Cereghini,"DM, M (C)",Brianza,ITA,186 cm,71 kg,17,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,4,2,3,13,3,4,13,1,6,9,1,8,11,8,4,6,6,2,7,8,5,9,4,6,6,6,11,13,13,5,10,10,13,6,3,1,2,4,3,3,2,4,2,3,2,1
- - -,Yth,2000179908,Robert Aanicai,D (RC),Cremonese,ITA,183 cm,70 kg,16,£12K - £40K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,1,5,4,7,3,9,1,5,8,6,1,10,5,5,6,7,2,9,12,4,5,9,5,12,5,1,6,13,8,6,11,13,8,11,6,3,2,1,2,2,1,2,3,4,1,2
- - -,Yth,2000187819,Simone Verdosci,GK,Salento,ITA,197 cm,79 kg,16,£16K - £45K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,2,3,2,3,1,4,1,3,3,2,7,3,3,1,5,2,12,1,6,12,17,1,8,2,8,4,2,3,10,8,4,14,5,11,1,4,12,6,5,5,12,10,8,11,12,12,4
- - -,Yth,2000145093,Gian Marco De Cicco,D/WB (R),Empoli,ITA,175 cm,65 kg,16,£14K - £40K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,5,8,6,4,7,1,7,3,6,6,8,1,11,6,12,6,7,7,5,14,16,5,4,2,7,7,7,7,12,10,7,8,5,8,12,5,2,2,3,2,3,3,3,3,1,3,2
- - -,Yth,2000187821,Luca Russo,D (C),Salento,ITA,191 cm,76 kg,16,£16K - £45K,£220 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,2,1,4,4,3,1,5,4,1,13,5,1,11,1,14,7,4,5,3,12,15,5,9,1,13,3,2,4,10,10,5,15,7,11,5,7,1,3,3,3,1,1,3,2,1,2,3
- - -,Yth,2000187823,Giuseppe Francesco Bitonto,D (R),Salento,ITA,184 cm,67 kg,16,£16K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,6,4,1,11,1,6,2,4,6,6,1,11,6,6,4,7,2,9,14,14,9,10,3,7,6,6,6,10,12,6,9,16,12,11,6,2,2,2,3,1,2,3,1,3,2,1
- - -,Yth,2000187824,Matteo La Marina,D (R),Salento,ITA,189 cm,68 kg,15,£16K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,5,1,1,7,2,5,3,5,8,6,1,13,6,14,4,7,6,4,11,7,5,9,5,8,6,6,6,14,14,6,14,13,14,6,5,1,3,2,3,4,2,2,3,3,3,1
- - -,Yth,2000187825,Riccardo Montagna,D (L),Salento,ITA,180 cm,65 kg,16,£14K - £45K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,6,6,1,13,1,7,2,3,8,4,1,14,8,13,8,7,3,8,10,6,7,10,6,11,7,6,7,11,12,7,12,14,12,5,6,3,2,2,3,1,4,3,1,3,2,2
- - -,Yth,2000187826,Diego Malagnino,D (L),Salento,ITA,175 cm,62 kg,16,£14K - £45K,£220 p/w,Left,Very Strong,Reasonable,Fairly Determined,Level-headed,3,7,2,1,10,1,7,5,6,6,7,6,12,7,11,9,8,5,8,11,15,7,10,6,9,7,4,7,10,11,3,10,15,10,11,6,1,2,3,3,2,2,3,1,1,1,3
- - -,Yth,2000179920,Filippo Galbiati,GK,Cremonese,ITA,185 cm,65 kg,15,£30K - £90K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,3,2,2,1,8,1,2,1,2,8,3,3,1,5,7,15,5,7,13,8,2,11,3,6,6,4,4,11,11,6,7,12,10,1,3,4,4,10,5,12,10,7,8,7,9,9
- - -,Yth,2000179921,Eduard Gashi,M/AM (C),Cremonese,ITA,184 cm,68 kg,16,£14K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,6,7,7,13,5,3,6,1,5,13,2,7,12,12,5,1,4,2,13,4,12,10,5,6,6,9,7,13,10,6,10,10,10,6,3,2,2,1,2,1,1,4,3,1,2,2
- - -,Yth,2000179927,Ionut Gabriel Opris,"DM, M (C)",Cremonese,ITA,191 cm,74 kg,16,£12K - £35K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,6,4,2,3,11,6,6,11,5,7,11,1,13,12,12,7,7,4,5,14,7,5,4,2,5,7,8,12,10,10,7,15,14,8,7,6,3,1,3,1,1,3,3,1,1,3,3
- - -,Loa,2000145713,Paolo Budau,GK,Verona,ITA,184 cm,70 kg,17,£8K - £22K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,3,2,3,1,6,1,3,1,3,8,1,2,1,12,4,7,2,6,12,8,1,6,2,5,4,3,3,12,9,4,11,10,8,1,3,9,10,3,5,12,9,5,14,12,9,5
- - -,Yth,2000145714,Pietro Spadiliero,D/WB (R),Verona,ITA,172 cm,61 kg,16,£10K - £30K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,4,5,1,1,7,2,5,5,5,7,7,1,8,7,9,4,6,2,5,12,16,5,6,3,11,6,4,6,14,11,5,9,6,14,5,5,1,1,2,2,4,2,3,2,3,2,1
